artist,country,date_recorded,download_link,file_type,gender,is_duet,language,location,no_of_comments,no_of_followers,no_of_following,no_of_likes,no_of_recordings,no_of_views,recording_id,recording_link,song_title,user_avatar,user_group,user_name,days
Celine Dion,USA,2017-09-18,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/ec722e4b7dfc9878107469b6e33c0603_1.mp3,mp3,woman,False,en,en,6,99,68, 6,805,22,1200635,https://www.redkaraoke.com/profile/smoothswplay/recordings/1200635,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic444282_24.gif,9,smoothswplay,35
Celine Dion,Japan,2017-07-23,https://s3.amazonaws.com/redkaraokejp/data/vid/11827/ec78d9b0f7bb17ce53d42f181788b90d_1.mp4,vid,man,False,jp,en,19,151,98, 12,1075,59,331376,https://www.redkaraoke.com/profile/ken-seisyou/recordings/331376,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic762663_9.gif,9,ken-seisyou,92
Celine Dion,Spain,2017-09-29,https://www.redkaraoke.com/data/vid/es/11827/261d151fce10dc1bd10da2b733754f1b_1.mp4,vid,woman,False,es,en,4,156,379, 2,445,17,2408681,https://www.redkaraoke.com/profile/mariengonzalezcarrion/recordings/2408681,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10010644_34.gif,9,mariengonzalezcarrion,24
Celine Dion,Qatar,2016-06-12,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/f855eea1771810e891a7422a161bb0c7_1.mp4,vid,,False,en,en,21,31,0, 16,3,359,751941,https://www.redkaraoke.com/profile/jeraldyncanoy/recordings/751941,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7663316_1.gif,2,jeraldyncanoy,498
Celine Dion,Brazil,2016-03-24,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/bbbb89b119b78f6ee8561b855709ff58_1.mp4,vid,,False,en,en,18,26,6, 24,7,312,639362,https://www.redkaraoke.com/profile/disinger/recordings/639362,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,disinger,578
Celine Dion,Spain,2008-04-30,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/78e74c962564471de94ad16f92ceac6b_1.mp3,mp3,woman,False,es,en,8,16,35, 7,31,212,157530,https://www.redkaraoke.com/profile/Gracitata/recordings/157530,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic114703_5.gif,2,Gracitata,3463
Celine Dion,Philippines,2017-06-27,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/c505f35e9f2e38c1306e5ffee309e067_1.mp4,vid,woman,False,en,en,3,9,12, 2,1,15,1134186,https://www.redkaraoke.com/profile/jackiemehhh/recordings/1134186,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11110494_1.gif,2,jackiemehhh,118
Celine Dion,USA,2015-10-08,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/c26b308a9f33bca7d4ba7189b13b637f_1.mp3,mp3,woman,False,en,en,5,78,14, 4,156,50,488276,https://www.redkaraoke.com/profile/SabrinaDuncan/recordings/488276,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5243326_1.gif,9,SabrinaDuncan,746
Celine Dion,Brazil,2016-06-14,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/673d65ce64d58ed58e4ede9aa1eb1891_1.mp4,vid,man,False,en,en,2,666,71, 2,2254,16,753757,https://www.redkaraoke.com/profile/EnioPedrozo/recordings/753757,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3060876_35.gif,9,EnioPedrozo,496
Celine Dion,USA,2015-01-31,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/148bcb08b2fa02abc1e6721ec73762ec_1.mp4,vid,man,False,en,en,6,893,988, 5,8136,99,410835,https://www.redkaraoke.com/profile/redkaraokewally/recordings/410835,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic467892_418.gif,9,redkaraokewally,996
Celine Dion,Canada,2016-11-18,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/12eef73b46eb6f78f81653cbc2ea925c_1.mp4,vid,woman,False,en,en,12,37,0, 14,5,294,924321,https://www.redkaraoke.com/profile/roxanne1987r/recordings/924321,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic308525_1.gif,2,roxanne1987r,339
Celine Dion,Mauritius,2015-01-02,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/5ecbf4ea271bfdd56a1e54e5a0837975_1.mp3,mp3,woman,False,en,en,13,156,27, 15,363,209,401247,https://www.redkaraoke.com/profile/Marie17/recordings/401247,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic634723_10.gif,2,Marie17,1025
Celine Dion,USA,2016-07-11,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/92d0b9460c886966d08f7c58d37f4983_1.mp3,mp3,man,False,en,en,0,3,0, 2,1,8,786881,https://www.redkaraoke.com/profile/underdog202003/recordings/786881,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8025457_2.gif,2,underdog202003,469
Celine Dion,India,2017-03-08,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/6af623cfb3f5b9710a6920fbfd47a4e8_1.mp3,mp3,,False,en,en,0,5,0, 2,4,48,1029216,https://www.redkaraoke.com/profile/cutetuli/recordings/1029216,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,cutetuli,229
Celine Dion,Spain,2017-04-26,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/2e66c8a67c142076ffc2199fc2ca833b_1.mp3,mp3,,False,es,en,4,171,161, 4,1502,41,2286935,https://www.redkaraoke.com/profile/ivancheskugarcia/recordings/2286935,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5499112_16.gif,9,ivancheskugarcia,180
Celine Dion,Spain,2008-05-30,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/78a052e3e850897eadd6edad3409cd1f_1.mp3,mp3,woman,False,es,en,27,2,3, 28,15,354,182829,https://www.redkaraoke.com/profile/morenita94/recordings/182829,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic107558_2.gif,2,morenita94,3433
Celine Dion,Spain,2009-12-13,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/5e998bf3eb925b12d70277c972fc030d_1.mp3,mp3,woman,False,es,en,16,1,0, 15,8,332,605567,https://www.redkaraoke.com/profile/mimilove/recordings/605567,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic245968_5.gif,2,mimilove,2871
Celine Dion,Spain,2017-07-07,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/a563517478923eb3d321ce641af307ef_1.mp3,mp3,,False,es,en,3,164,131, 3,867,20,2348553,https://www.redkaraoke.com/profile/Josete50/recordings/2348553,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7825428_16.gif,9,Josete50,108
Celine Dion,Algeria,2016-01-25,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d5a198470a5561289ac6dd6439f62deb_1.mp4,vid,woman,False,en,en,2,20,3, 6,3,154,562607,https://www.redkaraoke.com/profile/marwa179/recordings/562607,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic5924048_1.gif,2,marwa179,637
Celine Dion,Canada,2017-07-17,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/d044b810ed735b99a3d3ca3a9bf42f06_1.mp3,mp3,woman,False,en,en,20,146,236, 12,223,91,1151089,https://www.redkaraoke.com/profile/heatherskywhisper/recordings/1151089,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic6046039_8.gif,2,heatherskywhisper,98
Celine Dion,Rico,2017-02-18,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/773b8f7bba09153f82fb2c1698cc45a7_1.mp4,vid,woman,False,en,en,5,243,285, 3,843,24,1011327,https://www.redkaraoke.com/profile/maderodcas/recordings/1011327,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9814071_9.gif,2,maderodcas,247
Celine Dion,Argentina,2010-01-28,https://www.redkaraoke.com/data/mp3/es/11827/acbf142d20c00d79f781aa5d42f9b1d7_1.mp3,mp3,woman,False,es,en,4,35,33, 7,61,171,638133,https://www.redkaraoke.com/profile/Sandra_1980/recordings/638133,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic422745_24.gif,2,Sandra_1980,2825
Celine Dion,India,2017-02-26,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d0f80d6e9fa50d35f159ac08d84ab5a8_1.mp4,vid,woman,False,en,en,2,121,13, 4,14,57,1020039,https://www.redkaraoke.com/profile/shaliniprabha/recordings/1020039,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10224707_1.gif,2,shaliniprabha,239
Celine Dion,Australia,2016-06-10,https://www.redkaraoke.com/data/mp3/en/11827/6d2ded9454d091b528b271161c130c61_1.mp3,mp3,woman,False,en,en,4,168,102, 2,100,45,748864,https://www.redkaraoke.com/profile/charismasingh/recordings/748864,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7301679_11.gif,2,charismasingh,500
Celine Dion,USA,2017-04-27,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/6845ddb4439c668aae2957e041ad2b00_1.mp4,vid,woman,False,en,en,3,7,1, 7,2,177,1079086,https://www.redkaraoke.com/profile/mylacopeland/recordings/1079086,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10692364_1.gif,2,mylacopeland,179
Celine Dion,Kingdom,2017-08-06,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/86298b825394fcd8dd15fd7f9bbfb9c6_1.mp4,vid,woman,False,en,en,8,20,8, 9,14,121,1168576,https://www.redkaraoke.com/profile/amberlo/recordings/1168576,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9226704_3.gif,9,amberlo,78
Celine Dion,Indonesia,2017-10-03,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/3e5685942658fdc899b5bf1abf52f606_1.mp4,vid,,False,en,en,1,3,3, 3,2,102,1211465,https://www.redkaraoke.com/profile/oi_oi/recordings/1211465,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11769696_1.gif,2,oi_oi,20
Celine Dion,India,2017-04-07,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/56cbc08f74c80653814614513663758f_1.mp3,mp3,,False,en,en,0,9,1, 3,1,50,1059680,https://www.redkaraoke.com/profile/princessreshu20/recordings/1059680,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9508354_1.gif,2,princessreshu20,199
Celine Dion,Nepal,2016-08-05,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/49742c436c39953393fafa6872d279fe_1.mp4,vid,woman,False,en,en,11,19,8, 9,2,238,816381,https://www.redkaraoke.com/profile/Nisha_1/recordings/816381,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8367422_1.gif,2,Nisha_1,444
Celine Dion,Spain,2017-08-14,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/f6da7c566606869340249607fa0558c3_1.mp3,mp3,,False,es,en,2,164,131, 2,867,27,2378390,https://www.redkaraoke.com/profile/Josete50/recordings/2378390,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7825428_16.gif,9,Josete50,70
Celine Dion,Pakistan,2016-06-19,https://www.redkaraoke.com/data/vid/en/11827/3374a7a54d51a136cfc5b1f90c92fca3_1.mp4,vid,,False,en,en,1,7,2, 2,1,20,760254,https://www.redkaraoke.com/profile/zarnabzany/recordings/760254,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7892271_1.gif,2,zarnabzany,491
Celine Dion,Philippines,2016-10-04,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/26756c2cd9ddba0e09ab625dc4bb54b9_1.mp4,vid,,False,en,en,6,10,2, 10,1,200,881061,https://www.redkaraoke.com/profile/shiebert11/recordings/881061,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,shiebert11,384
Celine Dion,Mexico,2015-06-14,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/574c4a731c74194b15e3b97bf9e1786e_1.mp3,mp3,woman,False,es,en,1,602,100, 3,1364,41,1800976,https://www.redkaraoke.com/profile/rosane-1-1/recordings/1800976,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3254924_269.gif,9,rosane-1-1,862
Celine Dion,Spain,2015-02-16,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/75a658e47556c380219b5b2d4274d420_1.mp3,mp3,woman,False,es,en,14,400,195, 12,1277,147,1753669,https://www.redkaraoke.com/profile/olalla81/recordings/1753669,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4345786_64.gif,2,olalla81,980
Celine Dion,Indonesia,2016-04-20,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/dff0c392b426d918815bb969c1efd0e5_1.mp4,vid,woman,False,en,en,9,25,77, 7,6,276,678787,https://www.redkaraoke.com/profile/biahkhanjiee/recordings/678787,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7219435_1.gif,2,biahkhanjiee,551
Celine Dion,Philippines,2016-06-24,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d8ef896e9ea3428fdd9e1690a6136e20_1.mp4,vid,,False,en,en,0,13,0, 2,2,36,766371,https://www.redkaraoke.com/profile/ladylae/recordings/766371,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7920775_1.gif,2,ladylae,486
Celine Dion,Singapore,2016-02-27,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/d978c35bffc8eb19aee4af28e9f04eef_1.mp4,vid,,False,en,en,9,17,0, 12,3,385,604887,https://www.redkaraoke.com/profile/amorzkey/recordings/604887,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,amorzkey,604
Celine Dion,Italy,2016-05-08,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/bef0d30ca95351553875164980f5d129_1.mp4,vid,woman,False,en,en,6,8,1, 17,2,217,703230,https://www.redkaraoke.com/profile/patriziaminotti/recordings/703230,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7428787_1.gif,2,patriziaminotti,533
Celine Dion,USA,2014-07-24,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/df9d061f40685df145034329d16715b2_1.mp3,mp3,woman,False,en,en,7,472,334, 9,994,109,346267,https://www.redkaraoke.com/profile/mdieaj/recordings/346267,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic1726715_22.gif,2,mdieaj,1187
Celine Dion,Morocco,2016-08-02,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/44ea74bae208afe21f949746e28e7894_1.mp4,vid,woman,False,en,en,1,5,4, 7,2,73,813533,https://www.redkaraoke.com/profile/safae_1/recordings/813533,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7590197_1.gif,2,safae_1,447
Celine Dion,USA,2017-01-31,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/a0e1adcec9837d0d052aa156ac0834c0_1.mp4,vid,woman,False,en,en,4,278,65, 4,340,14,995380,https://www.redkaraoke.com/profile/nettiexoxo/recordings/995380,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8925498_6.gif,9,nettiexoxo,265
Celine Dion,Mauritius,2017-03-25,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/8de20c71f7148f5c2d2f1ae202f07a3e_1.mp3,mp3,,False,en,en,0,4,1, 2,1,30,1045529,https://www.redkaraoke.com/profile/meleenamootien/recordings/1045529,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10438584_1.gif,2,meleenamootien,212
Celine Dion,Kingdom,2015-10-15,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/b9c74cbed9bd4f5c5e7a82f785edf590_1.mp3,mp3,,False,en,en,15,402,68, 6,4584,51,491772,https://www.redkaraoke.com/profile/carolit1342/recordings/491772,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3995010_29.gif,2,carolit1342,739
Celine Dion,Canada,2014-07-17,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/46010b0d08ad67d3d97ad9629146d93d_1.mp3,mp3,woman,False,en,en,1,339,116, 2,300,48,343824,https://www.redkaraoke.com/profile/habby-lynda/recordings/343824,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3386902_2.gif,2,habby-lynda,1194
Celine Dion,Emirates,2017-02-01,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/b8155ba3b3b1530be7f7d8640dc36738_1.mp4,vid,woman,False,en,en,31,33,2, 31,3,302,995865,https://www.redkaraoke.com/profile/cyangrainachring/recordings/995865,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8201310_2.gif,2,cyangrainachring,264
Celine Dion,USA,2016-06-17,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/31ee73610647c4c5fe25637a527fd443_1.mp4,vid,man,False,en,en,1,23,5, 3,5,143,757644,https://www.redkaraoke.com/profile/Juliuscity/recordings/757644,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7025393_3.gif,2,Juliuscity,493
Celine Dion,Paraguay,2009-11-20,https://s3.amazonaws.com/redkaraoke/data/mp3/11827/0603557c994bdd8b94685a54584cf7b8_1.mp3,mp3,woman,False,es,en,39,54,60, 38,92,299,589633,https://www.redkaraoke.com/profile/ISABEL961/recordings/589633,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic303921_14.gif,2,ISABEL961,2894
Celine Dion,USA,2014-12-16,https://s3.amazonaws.com/redkaraokecom/data/mp3/11827/d93abcb788eded5ba95bd4c5cbf531be_1.mp3,mp3,woman,False,en,en,2,121,72, 2,312,43,394918,https://www.redkaraoke.com/profile/jessibabz/recordings/394918,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic3516061_25.gif,9,jessibabz,1042
Celine Dion,Bolivia,2009-04-07,https://www.redkaraoke.com/data/mp3/es/11827/63735e1c969fd219c4b0d30b5ce592aa_1.mp3,mp3,woman,False,es,en,14,23,10, 14,79,301,430226,https://www.redkaraoke.com/profile/Ticha/recordings/430226,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic312433_1.gif,2,Ticha,3121
Celine Dion,Brazil,2016-10-24,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/0c53d8349e2186ab7f5e1af71cbe5d56_1.mp4,vid,man,False,en,en,5,10,0, 11,2,148,900213,https://www.redkaraoke.com/profile/heronheron/recordings/900213,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic8992218_1.gif,2,heronheron,364
Celine Dion,Japan,2016-09-14,https://www.redkaraoke.com/data/mp3/en/11827/c38fa00ebab90945b5268d49d9d305d1_1.mp3,mp3,man,False,en,en,2,240,253, 4,470,49,860721,https://www.redkaraoke.com/profile/bgknd3393/recordings/860721,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic4911935_6.gif,9,bgknd3393,404
Celine Dion,Mexico,2017-02-27,https://www.redkaraoke.com/data/vid/es/11827/82289a18d039b14b7a1d9c70a14ce0c9_1.mp4,vid,woman,False,es,en,11,320,263, 5,354,46,2239940,https://www.redkaraoke.com/profile/yaz_electro/recordings/2239940,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic2846484_9.gif,2,yaz_electro,238
Celine Dion,Indonesia,2016-06-07,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/e2616c6e50f659d5ee08f6fe96a4b322_1.mp4,vid,woman,False,en,en,4,66,32, 2,19,28,744755,https://www.redkaraoke.com/profile/yanioctavia/recordings/744755,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic7737394_1.gif,2,yanioctavia,503
Celine Dion,USA,2016-11-17,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/0725c43d45395dbb3c701185634bd9f9_1.mp4,vid,woman,False,en,en,57,71,9, 55,4,562,923440,https://www.redkaraoke.com/profile/kat_17/recordings/923440,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic9339371_1.gif,2,kat_17,340
Celine Dion,Nigeria,2017-04-09,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/657498bf4092f5db95f71b4ac9e94d7e_1.mp4,vid,woman,False,en,en,16,19,0, 13,9,129,1061855,https://www.redkaraoke.com/profile/princesschiamaka/recordings/1061855,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic10386304_1.gif,2,princesschiamaka,197
Celine Dion,Philippines,2016-04-04,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/b47e9932d83e2f34278cc7ca1388088b_1.mp4,vid,,False,en,en,5,18,2, 12,4,147,655642,https://www.redkaraoke.com/profile/jamsel/recordings/655642,My heart will go on,https://d4rgvppl55fks.cloudfront.net/es/img3/neutropequeno.jpg,2,jamsel,567
Celine Dion,Spain,2017-07-26,https://s3.amazonaws.com/redkaraokecom/data/vid/11827/27316c7ada6d21c0986a88d5eee10733_1.mp4,vid,,False,en,en,40,18,6, 38,9,785,1159769,https://www.redkaraoke.com/profile/guadalupesalinas/recordings/1159769,My heart will go on,https://d4rgvppl55fks.cloudfront.net/forum/customprofilepics/profilepic11296150_1.gif,2,guadalupesalinas,89
